"SNo","business_name","date","transaction_no","remarks","account_number","credit","debit","closing_balance"
"1201","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477113","Deduction","C1291196","","84.61","22382.26"
"1202","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477123","Deduction","C2558795","","35.40","22346.86"
"1203","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477128","Deduction","C2558795","","84.61","22262.25"
"1204","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477138","Deduction","C12371501","","35.40","22226.85"
"1205","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477143","Deduction","C12371501","","84.61","22142.24"
"1206","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477153","Deduction","C5575416","","35.40","22106.84"
"1207","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:25","DDL1749477158","Deduction","C5575416","","84.61","22022.23"
"1208","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477173","Deduction","C1437301","","35.40","21986.83"
"1209","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477178","Deduction","C1437301","","84.61","21902.22"
"1210","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477183","Deduction","C1992670","","35.40","21866.82"
"1211","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477188","Deduction","C1992670","","84.61","21782.21"
"1212","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477193","Deduction","C0798097","","35.40","21746.81"
"1213","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477198","Deduction","C0798097","","84.61","21662.2"
"1214","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477208","Deduction","C1693300","","35.40","21626.8"
"1215","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477213","Deduction","C1693300","","84.61","21542.19"
"1216","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477253","Deduction","C1010622","","11.80","21530.39"
"1217","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:26","DDL1749477258","Deduction","C1010622","","28.20","21502.19"
"1218","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:27","DDL1749477438","Deduction","C1010622","","12.98","21489.21"
"1219","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:27","DDL1749477448","Deduction","C1010622","","31.03","21458.18"
"1220","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:27","DDL1749477463","Deduction","C1087161","","35.40","21422.78"
"1221","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-11-20 11:35:27","DDL1749477468","Deduction","C1087161","","124.60","21298.18"
